卡牌的ID	卡牌名称	卡牌资源	卡牌头像资源	战斗资源	初始等级	等级上限	突破次数	突破效果	品质	职业	资质	说明	操作者	所属俱乐部	出售价格	吞噬经验	等级成长	生命值	物理攻击	物理防御	魔法攻击	魔法防御	物理抗暴击	魔法抗暴击	闪避率	物理暴击	魔法暴击	格挡率	格挡值	命中率	生命值成长率	物理攻击成长率	物理防御成长率	魔法攻击成长率	魔法防御成长率	物理抗暴击成长率	魔法抗暴击成长率	闪避率成长率	物理暴击成长率	魔法暴击成长率	格挡率成长率	格挡值成长率	命中率成长率	普通攻击	技能1	技能2	技能3	技能4	普通攻击权重	技能1权重	技能2权重	技能3权重	功能4	围绕最小距离	围绕最大距离	AI配置	起身技能概率	反击技能概率	跟随	卡牌ID	BOSS
54102108	鸳飘霜飒	oLLYC.png	card_oLLYC.png	3009	40	100	5	0	5	41	10			0	0	0	100	190080	0	2048	3853	2172	9045	9045	250	0	1866	0	8000	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	40035041	1:30351001:1	15:30352001:2	30:30353001:3	0	100	100	200	300	0	600	900	30092	0	0	500	54102	1
11007009	花中行	wYZM.png	card_wYZM.png	1001	45	100	0	0	1	10	1			0	0	0	10	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000010	5:30491001:1	0	0	0	100	100	0	0	0	100	150	30012	0	0	500	11007	0
12002009	蔷薇绕枝	wJX.png	card_wJX.png	2001	45	100	0	0	1	20	1			0	0	0	10	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	5:30011001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12002	0
12003009	迎风回浪	wMHP.png	card_wMHP.png	2001	45	100	0	0	1	20	1			0	0	0	10	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	5:30021001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12003	0
12102009	血污天使	wDLTS.png	card_wDLTS.png	2001	45	100	0	0	1	21	1			0	0	0	10	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	5:30031001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12102	0
14303009	情风醉梦	wZYQC.png	card_wZYQC.png	3016	45	100	0	0	1	43	1			0	0	0	10	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	30000043	1:30193000:1	0	0	0	100	100	200	300	0	100	150	30162	0	0	500	14303	0
21102009	蓝狂	gXF.png	card_gXF.png	1001	45	100	0	0	2	11	3			0	0	0	30	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000011	4:30091001:1	15:30092001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21102	0
21202009	极昼极夜	gBYHZ.png	card_gHYBZ.png	1001	45	100	0	0	2	12	2			0	0	0	20	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000012	4:30041001:1	15:30042001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21202	0
21302009	伤怨刀	gLHJ.png	card_gLHJ.png	1001	45	100	0	0	2	13	2			0	0	0	20	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	4:30051001:1	15:30052001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21302	0
21303009	银白色	gHHS.png	card_gHHS.png	1001	45	100	0	0	2	13	2			0	0	0	20	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	4:30061001:1	15:30062001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21303	0
22004009	垂杨蘸绿	gFLYM.png	card_gFSYM.png	2001	45	100	0	0	2	20	2			0	0	0	20	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	4:30071001:1	15:30072001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	22004	0
22103009	悔不觉	gZBY.png	card_gZBY.png	2001	45	100	0	0	2	21	2			0	0	0	20	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	4:30081001:1	15:30082001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	22103	0
24004009	惊鹤	gQC.png	card_gQC.png	3016	45	100	0	0	2	40	3			0	0	0	6	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	5:30531001:1	20:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	24004	0
24304009	平车前	gCQZ.png	card_gCQZ.png	3016	45	100	5	0	2	43	3			0	0	0	90	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	1:30531001:1	15:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	24304	0
31002009	河木	bLM.png	card_bLM.png	1001	45	100	3	0	3	10	5			0	0	0	50	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000010	3:30131001:1	15:30132001:2	0	0	100	100	200	0	0	100	150	30142	0	0	500	31002	0
31008009	岚溪	bLH.png	card_bLH.png	3015	45	100	5	0	3	10	5			0	0	0	50	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40520010	15:30521001:1	20:30522001:2	80:30523001:3	0	100	100	200	0	0	100	150	30152	0	0	500	31008	0
31304009	白如霜	bRQY.png	card_bRQY.png	1001	45	100	3	0	3	13	4			0	0	0	40	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	3:30121001:1	15:30122001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	31304	0
32005009	拂枪	bXQ.png	card_bXQ.png	2001	45	100	3	0	3	20	5			0	0	0	50	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	3:30141001:1	15:30142001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32005	0
32104009	花下绿	bLXH.png	card_bYXH.png	2001	45	100	3	0	3	21	4			0	0	0	40	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	3:30101001:1	15:30102001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32104	0
32202009	深林疑人	bQHMR.png	card_bQHMR.png	2001	45	100	3	0	3	22	4			0	0	0	40	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000022	3:30111001:1	15:30112001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32202	0
34305009	烈日光灭	bLHYJ.png	card_bLHYJ.png	3016	45	100	5	0	3	43	4			0	0	0	90	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	1:30531001:1	15:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	34305	0
41103009	又眠一冬	pZSYX.png	card_pZSYX.png	3012	45	100	5	0	4	11	8			0	0	0	80	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40027011	5:30271001:1	20:30272001:2	35:30273001:3	0	100	100	200	300	0	100	150	30122	0	0	500	41103	0
41203009	神雕	pGK.png	card_pGK.png	3010	45	100	5	0	4	12	6			0	0	0	60	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40016012	6:30161001:1	15:30162001:2	35:30163001:3	0	100	100	200	300	0	100	150	30102	0	0	500	41203	0
42006009	瞿雾施	pZYX.png	card_pZYX.png	3004	45	100	5	0	4	20	6			0	0	0	60	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40019020	11:30191001:1	15:30192001:2	20:30193001:3	0	100	100	200	300	0	500	600	30042	0	0	500	42006	0
43102009	包子	pBZRQ.png	card_pBZRQ.png	3008	45	100	5	0	4	31	9			0	0	0	90	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40032031	4:30321001:1	15:30322001:2	25:30323001:3	0	100	100	200	300	0	100	100	30082	0	0	500	43102	0
43202009	气吞山河	pQCYS.png	card_pQCYS.png	3013	45	100	5	0	4	32	8			0	0	0	80	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40290032	5:30291001:1	15:30292001:2	25:30293001:3	0	100	100	200	300	0	100	100	30132	0	0	500	43202	0
44003009	冷雾柔	pHYR.png	card_pHYR.png	3007	45	100	5	0	4	40	9			0	0	0	90	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40510040	9:30511001:1	15:30512001:2	20:30513001:3	0	100	100	200	300	0	100	150	30072	0	0	500	44003	0
51005009	寂寞无言	oYYSF.png	card_oYYSF.png	3014	45	100	5	0	5	10	12			0	0	0	120	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40330010	1:30331001:1	15:30332001:2	25:30333001:3	0	100	100	200	300	0	100	150	30142	0	0	500	51005	0
51006009	潭剑	oFDJ.png	card_oFDJ.png	3006	45	100	5	0	5	10	10			0	0	0	100	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40034010	1:30341001:1	15:30342001:2	30:30343001:3	0	100	100	200	300	0	100	150	30062	0	0	500	51006	0
52205009	千叶纷飞	oBHLL.png	card_oBHLL.png	3011	45	100	5	0	5	22	12			0	0	0	120	281790	4283	2422	4115	2710	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40420022	1:30421001:1	20:30422001:2	35:30423001:3	0	100	100	200	300	0	500	600	30112	0	0	500	52205	0
53002009	孤漠如雪	oDMGY.png	card_oDMGY.png	3005	45	100	5	0	5	30	12			0	0	0	120	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40430030	6:30431001:1	15:30432001:2	20:30433001:3	0	100	100	200	300	0	100	100	30052	0	0	500	53002	0
54002009	一叶知秋	oYYZQ.png	card_oYYZQ.png	3003	45	100	5	0	5	40	12			0	0	0	120	281790	4283	2422	0	2710	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40480040	1:30481001:1	15:30482001:2	25:30483001:3	0	100	100	200	300	0	100	150	30032	0	0	500	54002	0
54102009	鸳飘霜飒	oLLYC.png	card_oLLYC.png	3009	45	100	5	0	5	41	10			0	0	0	100	281790	0	2422	4115	2710	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40035041	1:30351001:1	15:30352001:2	30:30353001:3	0	100	100	200	300	0	600	900	30092	0	0	500	54102	0
31002109	河木	bLM.png	card_bLM.png	1001	45	100	3	0	3	10	5			0	0	0	50	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000010	3:30131001:1	15:30132001:2	0	0	100	100	200	0	0	100	150	30142	0	0	500	31002	1
31008109	岚溪	bLH.png	card_bLH.png	3015	45	100	5	0	3	10	5			0	0	0	50	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40520010	15:30521001:1	20:30522001:2	80:30523001:3	0	100	100	200	0	0	100	150	30152	0	0	500	31008	1
31304109	白如霜	bRQY.png	card_bRQY.png	1001	45	100	3	0	3	13	4			0	0	0	40	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	3:30121001:1	15:30122001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	31304	1
32005109	拂枪	bXQ.png	card_bXQ.png	2001	45	100	3	0	3	20	5			0	0	0	50	281790	0	3672	5123	3864	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	3:30141001:1	15:30142001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32005	1
32104109	花下绿	bLXH.png	card_bYXH.png	2001	45	100	3	0	3	21	4			0	0	0	40	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	3:30101001:1	15:30102001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32104	1
32202109	深林疑人	bQHMR.png	card_bQHMR.png	2001	45	100	3	0	3	22	4			0	0	0	40	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000022	3:30111001:1	15:30112001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32202	1
34305109	烈日光灭	bLHYJ.png	card_bLHYJ.png	3016	45	100	5	0	3	43	4			0	0	0	90	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	1:30531001:1	15:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	34305	1
41103109	又眠一冬	pZSYX.png	card_pZSYX.png	3012	45	100	5	0	4	11	8			0	0	0	80	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40027011	5:30271001:1	20:30272001:2	35:30273001:3	0	100	100	200	300	0	100	150	30122	0	0	500	41103	1
41203109	神雕	pGK.png	card_pGK.png	3010	45	100	5	0	4	12	6			0	0	0	60	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40016012	6:30161001:1	15:30162001:2	35:30163001:3	0	100	100	200	300	0	100	150	30102	0	0	500	41203	1
42006109	瞿雾施	pZYX.png	card_pZYX.png	3004	45	100	5	0	4	20	6			0	0	0	60	281790	0	3672	5123	3864	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40019020	11:30191001:1	15:30192001:2	20:30193001:3	0	100	100	200	300	0	500	600	30042	0	0	500	42006	1
43102109	包子	pBZRQ.png	card_pBZRQ.png	3008	45	100	5	0	4	31	9			0	0	0	90	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40032031	4:30321001:1	15:30322001:2	25:30323001:3	0	100	100	200	300	0	100	100	30082	0	0	500	43102	1
43202109	气吞山河	pQCYS.png	card_pQCYS.png	3013	45	100	5	0	4	32	8			0	0	0	80	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40290032	5:30291001:1	15:30292001:2	25:30293001:3	0	100	100	200	300	0	100	100	30132	0	0	500	43202	1
44003109	冷雾柔	pHYR.png	card_pHYR.png	3007	45	100	5	0	4	40	9			0	0	0	90	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40510040	9:30511001:1	15:30512001:2	20:30513001:3	0	100	100	200	300	0	100	150	30072	0	0	500	44003	1
51005109	寂寞无言	oYYSF.png	card_oYYSF.png	3014	45	100	5	0	5	10	12			0	0	0	120	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40330010	1:30331001:1	15:30332001:2	25:30333001:3	0	100	100	200	300	0	100	150	30142	0	0	500	51005	1
51006109	潭剑	oFDJ.png	card_oFDJ.png	3006	45	100	5	0	5	10	10			0	0	0	100	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40034010	1:30341001:1	15:30342001:2	30:30343001:3	0	100	100	200	300	0	100	150	30062	0	0	500	51006	1
52205109	千叶纷飞	oBHLL.png	card_oBHLL.png	3011	45	100	5	0	5	22	12			0	0	0	120	281790	5375	3672	5123	3864	13851	13851	250	2859	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40420022	1:30421001:1	20:30422001:2	35:30423001:3	0	100	100	200	300	0	500	600	30112	0	0	500	52205	1
53002109	孤漠如雪	oDMGY.png	card_oDMGY.png	3005	45	100	5	0	5	30	12			0	0	0	120	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40430030	6:30431001:1	15:30432001:2	20:30433001:3	0	100	100	200	300	0	100	100	30052	0	0	500	53002	1
54002109	一叶知秋	oYYZQ.png	card_oYYZQ.png	3003	45	100	5	0	5	40	12			0	0	0	120	281790	5375	3672	0	3864	13851	13851	250	2859	0	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40480040	1:30481001:1	15:30482001:2	25:30483001:3	0	100	100	200	300	0	100	150	30032	0	0	500	54002	1
54102109	鸳飘霜飒	oLLYC.png	card_oLLYC.png	3009	45	100	5	0	5	41	10			0	0	0	100	281790	0	3672	5123	3864	13851	13851	250	0	2859	0	8000	4734.875	0	0	0	0	0	0	0	0	0	0	0	0	0	40035041	1:30351001:1	15:30352001:2	30:30353001:3	0	100	100	200	300	0	600	900	30092	0	0	500	54102	1
11007010	花中行	wYZM.png	card_wYZM.png	1001	50	100	0	0	1	10	1			0	0	0	10	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000010	5:30491001:1	0	0	0	100	100	0	0	0	100	150	30012	0	0	500	11007	0
12002010	蔷薇绕枝	wJX.png	card_wJX.png	2001	50	100	0	0	1	20	1			0	0	0	10	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	5:30011001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12002	0
12003010	迎风回浪	wMHP.png	card_wMHP.png	2001	50	100	0	0	1	20	1			0	0	0	10	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	5:30021001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12003	0
12102010	血污天使	wDLTS.png	card_wDLTS.png	2001	50	100	0	0	1	21	1			0	0	0	10	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	5:30031001:1	0	0	0	100	100	0	0	0	500	600	30022	0	0	500	12102	0
14303010	情风醉梦	wZYQC.png	card_wZYQC.png	3016	50	100	0	0	1	43	1			0	0	0	10	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	30000043	1:30193000:1	0	0	0	100	100	200	300	0	100	150	30162	0	0	500	14303	0
21102010	蓝狂	gXF.png	card_gXF.png	1001	50	100	0	0	2	11	3			0	0	0	30	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000011	4:30091001:1	15:30092001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21102	0
21202010	极昼极夜	gBYHZ.png	card_gHYBZ.png	1001	50	100	0	0	2	12	2			0	0	0	20	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000012	4:30041001:1	15:30042001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21202	0
21302010	伤怨刀	gLHJ.png	card_gLHJ.png	1001	50	100	0	0	2	13	2			0	0	0	20	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	4:30051001:1	15:30052001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21302	0
21303010	银白色	gHHS.png	card_gHHS.png	1001	50	100	0	0	2	13	2			0	0	0	20	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	4:30061001:1	15:30062001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	21303	0
22004010	垂杨蘸绿	gFLYM.png	card_gFSYM.png	2001	50	100	0	0	2	20	2			0	0	0	20	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	4:30071001:1	15:30072001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	22004	0
22103010	悔不觉	gZBY.png	card_gZBY.png	2001	50	100	0	0	2	21	2			0	0	0	20	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	4:30081001:1	15:30082001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	22103	0
24004010	惊鹤	gQC.png	card_gQC.png	3016	50	100	0	0	2	40	3			0	0	0	6	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	5:30531001:1	20:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	24004	0
24304010	平车前	gCQZ.png	card_gCQZ.png	3016	50	100	5	0	2	43	3			0	0	0	90	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	1:30531001:1	15:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	24304	0
31002010	河木	bLM.png	card_bLM.png	1001	50	100	3	0	3	10	5			0	0	0	50	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000010	3:30131001:1	15:30132001:2	0	0	100	100	200	0	0	100	150	30142	0	0	500	31002	0
31008010	岚溪	bLH.png	card_bLH.png	3015	50	100	5	0	3	10	5			0	0	0	50	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40520010	15:30521001:1	20:30522001:2	80:30523001:3	0	100	100	200	0	0	100	150	30152	0	0	500	31008	0
31304010	白如霜	bRQY.png	card_bRQY.png	1001	50	100	3	0	3	13	4			0	0	0	40	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000013	3:30121001:1	15:30122001:2	0	0	100	100	200	0	0	100	150	30012	0	0	500	31304	0
32005010	拂枪	bXQ.png	card_bXQ.png	2001	50	100	3	0	3	20	5			0	0	0	50	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000020	3:30141001:1	15:30142001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32005	0
32104010	花下绿	bLXH.png	card_bYXH.png	2001	50	100	3	0	3	21	4			0	0	0	40	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000021	3:30101001:1	15:30102001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32104	0
32202010	深林疑人	bQHMR.png	card_bQHMR.png	2001	50	100	3	0	3	22	4			0	0	0	40	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000022	3:30111001:1	15:30112001:2	0	0	100	100	200	0	0	500	600	30022	0	0	500	32202	0
34305010	烈日光灭	bLHYJ.png	card_bLHYJ.png	3016	50	100	5	0	3	43	4			0	0	0	90	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40000040	1:30531001:1	15:30532001:2	0	0	100	100	200	300	0	100	150	30162	0	0	500	34305	0
41103010	又眠一冬	pZSYX.png	card_pZSYX.png	3012	50	100	5	0	4	11	8			0	0	0	80	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40027011	5:30271001:1	20:30272001:2	35:30273001:3	0	100	100	200	300	0	100	150	30122	0	0	500	41103	0
41203010	神雕	pGK.png	card_pGK.png	3010	50	100	5	0	4	12	6			0	0	0	60	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40016012	6:30161001:1	15:30162001:2	35:30163001:3	0	100	100	200	300	0	100	150	30102	0	0	500	41203	0
42006010	瞿雾施	pZYX.png	card_pZYX.png	3004	50	100	5	0	4	20	6			0	0	0	60	373320	0	3897	5311	4296	18884	18884	250	0	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40019020	11:30191001:1	15:30192001:2	20:30193001:3	0	100	100	200	300	0	500	600	30042	0	0	500	42006	0
43102010	包子	pBZRQ.png	card_pBZRQ.png	3008	50	100	5	0	4	31	9			0	0	0	90	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40032031	4:30321001:1	15:30322001:2	25:30323001:3	0	100	100	200	300	0	100	100	30082	0	0	500	43102	0
43202010	气吞山河	pQCYS.png	card_pQCYS.png	3013	50	100	5	0	4	32	8			0	0	0	80	373320	5528	3897	5311	4296	18884	18884	250	3940	3940	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40290032	5:30291001:1	15:30292001:2	25:30293001:3	0	100	100	200	300	0	100	100	30132	0	0	500	43202	0
44003010	冷雾柔	pHYR.png	card_pHYR.png	3007	50	100	5	0	4	40	9			0	0	0	90	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40510040	9:30511001:1	15:30512001:2	20:30513001:3	0	100	100	200	300	0	100	150	30072	0	0	500	44003	0
51005010	寂寞无言	oYYSF.png	card_oYYSF.png	3014	50	100	5	0	5	10	12			0	0	0	120	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40330010	1:30331001:1	15:30332001:2	25:30333001:3	0	100	100	200	300	0	100	150	30142	0	0	500	51005	0
51006010	潭剑	oFDJ.png	card_oFDJ.png	3006	50	100	5	0	5	10	10			0	0	0	100	373320	5528	3897	0	4296	18884	18884	250	3940	0	0	8000	6383.5	0	0	0	0	0	0	0	0	0	0	0	0	0	40034010	1:30341001:1	15:30342001:2	30:30343001:3	0	100	100	200	300	0	100	150	30062	0	0	500	51006	0
