道具组id	道具id	道具名称	道具数量	道具权重	需求货币类型	需求货币数量
20004	52201000	枪炮师图纸	1	10	1	100
20004	52211000	神枪手图纸	1	10	1	100
20004	52221000	弹药专家图纸	1	10	1	100
20004	52301000	拳法家图纸	1	10	1	100
20004	52311000	流氓图纸	1	10	1	100
20004	52321000	气功师图纸	1	10	1	100
20004	52401000	战斗法师图纸	1	10	1	100
20004	52411000	元素法师图纸	1	10	1	100
20004	53101000	剑客图纸	1	10	1	500
20004	53111000	狂战图纸	1	10	1	500
20004	53121000	鬼阵图纸	1	10	1	500
20004	53131000	魔剑士图纸	1	10	1	500
20004	53201000	枪炮师图纸	1	10	1	500
20004	53211000	神枪手图纸	1	10	1	500
20004	53221000	弹药专家图纸	1	10	1	500
20004	53301000	拳法家图纸	1	10	1	500
20004	53311000	流氓图纸	1	10	1	500
20004	53321000	气功师图纸	1	10	1	500
20004	53401000	战斗法师图纸	1	10	1	500
20004	53411000	元素法师图纸	1	10	1	500
20004	54101000	剑客图纸	1	10	1	1500
20004	54111000	狂战图纸	1	10	1	1500
20004	54121000	鬼阵图纸	1	10	1	1500
20004	54131000	魔剑士图纸	1	10	1	1500
20004	54201000	枪炮师图纸	1	10	1	1500
20004	54211000	神枪手图纸	1	10	1	1500
20004	54221000	弹药专家图纸	1	10	1	1500
20004	54301000	拳法家图纸	1	10	1	1500
20004	54311000	流氓图纸	1	10	1	1500
20004	54321000	气功师图纸	1	10	1	1500
20004	54401000	战斗法师图纸	1	10	1	1500
20004	54411000	元素法师图纸	1	10	1	1500
20004	51101000	剑客图纸	1	10	0	10000
20004	51111000	狂战图纸	1	10	0	10000
20004	51121000	鬼阵图纸	1	10	0	10000
20004	51131000	魔剑士图纸	1	10	0	10000
20004	51201000	枪炮师图纸	1	10	0	10000
20004	51211000	神枪手图纸	1	10	0	10000
20004	51221000	弹药专家图纸	1	10	0	10000
20004	51301000	拳法家图纸	1	10	0	10000
20004	51311000	流氓图纸	1	10	0	10000
20004	51321000	气功师图纸	1	10	0	10000
20004	51401000	战斗法师图纸	1	10	0	10000
20004	51411000	元素法师图纸	1	10	0	10000
20004	52101000	剑客图纸	1	10	0	100000
20004	52111000	狂战图纸	1	10	0	100000
20004	52121000	鬼阵图纸	1	10	0	100000
20004	52131000	魔剑士图纸	1	10	0	100000
20004	52201000	枪炮师图纸	1	10	0	100000
20004	52211000	神枪手图纸	1	10	0	100000
20004	52221000	弹药专家图纸	1	10	0	100000
20004	52301000	拳法家图纸	1	10	0	100000
20004	52311000	流氓图纸	1	10	0	100000
20004	52321000	气功师图纸	1	10	0	100000
20004	52401000	战斗法师图纸	1	10	0	100000
20004	52411000	元素法师图纸	1	10	0	100000
20004	53101000	剑客图纸	1	10	0	500000
20004	53111000	狂战图纸	1	10	0	500000
20004	53121000	鬼阵图纸	1	10	0	500000
20004	53131000	魔剑士图纸	1	10	0	500000
20004	53201000	枪炮师图纸	1	10	0	500000
20004	53211000	神枪手图纸	1	10	0	500000
20004	53221000	弹药专家图纸	1	10	0	500000
20004	53301000	拳法家图纸	1	10	0	500000
20004	53311000	流氓图纸	1	10	0	500000
20004	53321000	气功师图纸	1	10	0	500000
20004	53401000	战斗法师图纸	1	10	0	500000
20004	53411000	元素法师图纸	1	10	0	500000
20004	54101000	剑客图纸	1	10	0	2000000
20004	54111000	狂战图纸	1	10	0	2000000
20004	54121000	鬼阵图纸	1	10	0	2000000
20004	54131000	魔剑士图纸	1	10	0	2000000
20004	54201000	枪炮师图纸	1	10	0	2000000
20004	54211000	神枪手图纸	1	10	0	2000000
20004	54221000	弹药专家图纸	1	10	0	2000000
20004	54301000	拳法家图纸	1	10	0	2000000
20004	54311000	流氓图纸	1	10	0	2000000
20004	54321000	气功师图纸	1	10	0	2000000
20004	54401000	战斗法师图纸	1	10	0	2000000
20004	54411000	元素法师图纸	1	10	0	2000000
20004	51231000		1	10	1	10
20004	51231000		1	10	0	10000
20004	52231000		1	10	1	100
20004	52231000		1	10	0	100000
20004	53231000		1	10	1	500
20004	53231000		1	10	0	500000
20004	54231000		1	10	1	1500
20004	54231000		1	10	0	2000000
20005	51101000	剑客图纸	1	10	1	10
20005	51111000	狂战图纸	1	10	1	10
20005	51121000	鬼阵图纸	1	10	1	10
20005	51131000	魔剑士图纸	1	10	1	10
20005	51201000	枪炮师图纸	1	10	1	10
20005	51211000	神枪手图纸	1	10	1	10
20005	51221000	弹药专家图纸	1	10	1	10
20005	51301000	拳法家图纸	1	10	1	10
20005	51311000	流氓图纸	1	10	1	10
20005	51321000	气功师图纸	1	10	1	10
20005	51401000	战斗法师图纸	1	10	1	10
20005	51411000	元素法师图纸	1	10	1	10
20005	52101000	剑客图纸	1	10	1	100
20005	52111000	狂战图纸	1	10	1	100
20005	52121000	鬼阵图纸	1	10	1	100
20005	52131000	魔剑士图纸	1	10	1	100
20005	52201000	枪炮师图纸	1	10	1	100
20005	52211000	神枪手图纸	1	10	1	100
20005	52221000	弹药专家图纸	1	10	1	100
20005	52301000	拳法家图纸	1	10	1	100
20005	52311000	流氓图纸	1	10	1	100
20005	52321000	气功师图纸	1	10	1	100
20005	52401000	战斗法师图纸	1	10	1	100
20005	52411000	元素法师图纸	1	10	1	100
20005	53101000	剑客图纸	1	10	1	500
20005	53111000	狂战图纸	1	10	1	500
20005	53121000	鬼阵图纸	1	10	1	500
20005	53131000	魔剑士图纸	1	10	1	500
20005	53201000	枪炮师图纸	1	10	1	500
20005	53211000	神枪手图纸	1	10	1	500
20005	53221000	弹药专家图纸	1	10	1	500
20005	53301000	拳法家图纸	1	10	1	500
20005	53311000	流氓图纸	1	10	1	500
20005	53321000	气功师图纸	1	10	1	500
20005	53401000	战斗法师图纸	1	10	1	500
20005	53411000	元素法师图纸	1	10	1	500
20005	54101000	剑客图纸	1	10	1	1500
20005	54111000	狂战图纸	1	10	1	1500
20005	54121000	鬼阵图纸	1	10	1	1500
20005	54131000	魔剑士图纸	1	10	1	1500
20005	54201000	枪炮师图纸	1	10	1	1500
20005	54211000	神枪手图纸	1	10	1	1500
20005	54221000	弹药专家图纸	1	10	1	1500
20005	54301000	拳法家图纸	1	10	1	1500
20005	54311000	流氓图纸	1	10	1	1500
20005	54321000	气功师图纸	1	10	1	1500
20005	54401000	战斗法师图纸	1	10	1	1500
20005	54411000	元素法师图纸	1	10	1	1500
20005	55101000	剑客图纸	1	10	1	5000
20005	55111000	狂战图纸	1	10	1	5000
20005	55121000	鬼阵图纸	1	10	1	5000
20005	55131000	魔剑士图纸	1	10	1	5000
20005	55201000	枪炮师图纸	1	10	1	5000
20005	55211000	神枪手图纸	1	10	1	5000
20005	55221000	弹药专家图纸	1	10	1	5000
20005	55301000	拳法家图纸	1	10	1	5000
20005	55311000	流氓图纸	1	10	1	5000
20005	55321000	气功师图纸	1	10	1	5000
20005	55401000	战斗法师图纸	1	10	1	5000
20005	55411000	元素法师图纸	1	10	1	5000
20005	55101000	剑客图纸	1	10	0	50000000
20005	55111000	狂战图纸	1	10	0	50000000
20005	55121000	鬼阵图纸	1	10	0	50000000
20005	55131000	魔剑士图纸	1	10	0	50000000
20005	55201000	枪炮师图纸	1	10	0	50000000
20005	55211000	神枪手图纸	1	10	0	50000000
20005	55221000	弹药专家图纸	1	10	0	50000000
20005	55301000	拳法家图纸	1	10	0	50000000
20005	55311000	流氓图纸	1	10	0	50000000
20005	55321000	气功师图纸	1	10	0	50000000
20005	55401000	战斗法师图纸	1	10	0	50000000
20005	55411000	元素法师图纸	1	10	0	50000000
20005	51231000		1	10	1	10
20005	51231000		1	10	0	10000
20005	52231000		1	10	1	100
20005	52231000		1	10	0	100000
20005	53231000		1	10	1	500
20005	53231000		1	10	0	500000
20005	54231000		1	10	1	1500
20005	54231000		1	10	0	2000000
20005	55231000		1	10	1	5000
20005	55231000		1	10	0	50000000
20006	51101000	剑客图纸	1	10	1	10
20006	51111000	狂战图纸	1	10	1	10
20006	51121000	鬼阵图纸	1	10	1	10
20006	51131000	魔剑士图纸	1	10	1	10
20006	51201000	枪炮师图纸	1	10	1	10
20006	51211000	神枪手图纸	1	10	1	10
20006	51221000	弹药专家图纸	1	10	1	10
20006	51301000	拳法家图纸	1	10	1	10
20006	51311000	流氓图纸	1	10	1	10
20006	51321000	气功师图纸	1	10	1	10
20006	51401000	战斗法师图纸	1	10	1	10
20006	51411000	元素法师图纸	1	10	1	10
20006	52101000	剑客图纸	1	10	1	100
20006	52111000	狂战图纸	1	10	1	100
20006	52121000	鬼阵图纸	1	10	1	100
20006	52131000	魔剑士图纸	1	10	1	100
20006	52201000	枪炮师图纸	1	10	1	100
20006	52211000	神枪手图纸	1	10	1	100
20006	52221000	弹药专家图纸	1	10	1	100
20006	52301000	拳法家图纸	1	10	1	100
20006	52311000	流氓图纸	1	10	1	100
20006	52321000	气功师图纸	1	10	1	100
20006	52401000	战斗法师图纸	1	10	1	100
20006	52411000	元素法师图纸	1	10	1	100
20006	53101000	剑客图纸	1	10	1	500
20006	53111000	狂战图纸	1	10	1	500
20006	53121000	鬼阵图纸	1	10	1	500
20006	53131000	魔剑士图纸	1	10	1	500
20006	53201000	枪炮师图纸	1	10	1	500
20006	53211000	神枪手图纸	1	10	1	500
20006	53221000	弹药专家图纸	1	10	1	500
20006	53301000	拳法家图纸	1	10	1	500
20006	53311000	流氓图纸	1	10	1	500
20006	53321000	气功师图纸	1	10	1	500
20006	53401000	战斗法师图纸	1	10	1	500
20006	53411000	元素法师图纸	1	10	1	500
20006	54101000	剑客图纸	1	10	1	1500
20006	54111000	狂战图纸	1	10	1	1500
20006	54121000	鬼阵图纸	1	10	1	1500
20006	54131000	魔剑士图纸	1	10	1	1500
20006	54201000	枪炮师图纸	1	10	1	1500
20006	54211000	神枪手图纸	1	10	1	1500
20006	54221000	弹药专家图纸	1	10	1	1500
20006	54301000	拳法家图纸	1	10	1	1500
20006	54311000	流氓图纸	1	10	1	1500
20006	54321000	气功师图纸	1	10	1	1500
20006	54401000	战斗法师图纸	1	10	1	1500
20006	54411000	元素法师图纸	1	10	1	1500
20006	55101000	剑客图纸	1	10	1	5000
20006	55111000	狂战图纸	1	10	1	5000
20006	55121000	鬼阵图纸	1	10	1	5000
20006	55131000	魔剑士图纸	1	10	1	5000
20006	55201000	枪炮师图纸	1	10	1	5000
20006	55211000	神枪手图纸	1	10	1	5000
20006	55221000	弹药专家图纸	1	10	1	5000
20006	55301000	拳法家图纸	1	10	1	5000
20006	55311000	流氓图纸	1	10	1	5000
20006	55321000	气功师图纸	1	10	1	5000
20006	55401000	战斗法师图纸	1	10	1	5000
20006	55411000	元素法师图纸	1	10	1	5000
20006	56101000	剑客图纸	1	10	1	15000
20006	56111000	狂战图纸	1	10	1	15000
20006	56121000	鬼阵图纸	1	10	1	15000
20006	56131000	魔剑士图纸	1	10	1	15000
20006	56201000	枪炮师图纸	1	10	1	15000
20006	56211000	神枪手图纸	1	10	1	15000
20006	56221000	弹药专家图纸	1	10	1	15000
20006	56301000	拳法家图纸	1	10	1	15000
20006	56311000	流氓图纸	1	10	1	15000
20006	56321000	气功师图纸	1	10	1	15000
20006	56401000	战斗法师图纸	1	10	1	15000
20006	56411000	元素法师图纸	1	10	1	15000
20006	55101000	剑客图纸	1	10	0	50000000
20006	55111000	狂战图纸	1	10	0	50000000
20006	55121000	鬼阵图纸	1	10	0	50000000
20006	55131000	魔剑士图纸	1	10	0	50000000
20006	55201000	枪炮师图纸	1	10	0	50000000
20006	55211000	神枪手图纸	1	10	0	50000000
20006	55221000	弹药专家图纸	1	10	0	50000000
20006	55301000	拳法家图纸	1	10	0	50000000
20006	55311000	流氓图纸	1	10	0	50000000
20006	55321000	气功师图纸	1	10	0	50000000
20006	55401000	战斗法师图纸	1	10	0	50000000
20006	55411000	元素法师图纸	1	10	0	50000000
20006	56101000	剑客图纸	1	10	0	600000000
20006	56111000	狂战图纸	1	10	0	600000000
20006	56121000	鬼阵图纸	1	10	0	600000000
20006	56131000	魔剑士图纸	1	10	0	600000000
20006	56201000	枪炮师图纸	1	10	0	600000000
20006	56211000	神枪手图纸	1	10	0	600000000
20006	56221000	弹药专家图纸	1	10	0	600000000
20006	56301000	拳法家图纸	1	10	0	600000000
20006	56311000	流氓图纸	1	10	0	600000000
20006	56321000	气功师图纸	1	10	0	600000000
20006	56401000	战斗法师图纸	1	10	0	600000000
20006	56411000	元素法师图纸	1	10	0	600000000
20006	51231000		1	10	1	10
20006	51231000		1	10	0	10000
20006	52231000		1	10	1	100
20006	52231000		1	10	0	100000
20006	53231000		1	10	1	500
20006	53231000		1	10	0	500000
20006	54231000		1	10	1	1500
20006	54231000		1	10	0	2000000
20006	55231000		1	10	1	5000
20006	55231000		1	10	0	50000000
20006	56231000		1	10	1	15000
20006	56231000		1	10	0	600000000
30001	41002001	#N/A	1	10	1	202
30001	42002001	#N/A	1	10	1	270
30001	43002001	#N/A	1	10	1	337
30001	44002001	#N/A	1	10	1	472
30001	45002001	#N/A	1	10	1	674
30001	41003001	#N/A	1	10	1	202
30001	42003001	#N/A	1	10	1	270
30001	43003001	#N/A	1	10	1	337
30001	44003001	#N/A	1	10	1	472
30001	45003001	#N/A	1	10	1	674
30001	41004001	#N/A	1	10	1	202
30001	42004001	#N/A	1	10	1	270
30001	43004001	#N/A	1	10	1	337
30001	44004001	#N/A	1	10	1	472
30001	45004001	#N/A	1	10	1	674
30001	41005001	#N/A	1	10	1	202
30001	42005001	#N/A	1	10	1	270
30001	43005001	#N/A	1	10	1	337
30001	44005001	#N/A	1	10	1	472
30001	45005001	#N/A	1	10	1	674
30001	41006101	#N/A	1	10	1	202
30001	42006101	#N/A	1	10	1	270
30001	43006101	#N/A	1	10	1	337
30001	44006101	#N/A	1	10	1	472
30001	45006101	#N/A	1	10	1	674
30001	41006501	#N/A	1	10	1	202
30001	42006501	#N/A	1	10	1	270
30001	43006501	#N/A	1	10	1	337
30001	44006501	#N/A	1	10	1	472
30001	45006501	#N/A	1	10	1	674
30002	41002002	#N/A	1	10	1	206
30002	42002002	#N/A	1	10	1	274
30002	43002002	#N/A	1	10	1	343
30002	44002002	#N/A	1	10	1	480
30002	45002002	#N/A	1	10	1	686
30002	41003002	#N/A	1	10	1	206
30002	42003002	#N/A	1	10	1	274
30002	43003002	#N/A	1	10	1	343
30002	44003002	#N/A	1	10	1	480
30002	45003002	#N/A	1	10	1	686
30002	41004002	#N/A	1	10	1	206
30002	42004002	#N/A	1	10	1	274
30002	43004002	#N/A	1	10	1	343
30002	44004002	#N/A	1	10	1	480
30002	45004002	#N/A	1	10	1	686
30002	41005002	#N/A	1	10	1	206
30002	42005002	#N/A	1	10	1	274
30002	43005002	#N/A	1	10	1	343
30002	44005002	#N/A	1	10	1	480
30002	45005002	#N/A	1	10	1	686
30002	41006102	#N/A	1	10	1	206
30002	42006102	#N/A	1	10	1	274
30002	43006102	#N/A	1	10	1	343
30002	44006102	#N/A	1	10	1	480
30002	45006102	#N/A	1	10	1	686
30002	41006502	#N/A	1	10	1	206
30002	42006502	#N/A	1	10	1	274
30002	43006502	#N/A	1	10	1	343
30002	44006502	#N/A	1	10	1	480
30002	45006502	#N/A	1	10	1	686
30003	41002003	#N/A	1	10	1	209
30003	42002003	#N/A	1	10	1	279
30003	43002003	#N/A	1	10	1	349
30003	44002003	#N/A	1	10	1	488
30003	45002003	#N/A	1	10	1	697
30003	41003003	#N/A	1	10	1	209
30003	42003003	#N/A	1	10	1	279
30003	43003003	#N/A	1	10	1	349
30003	44003003	#N/A	1	10	1	488
30003	45003003	#N/A	1	10	1	697
30003	41004003	#N/A	1	10	1	209
30003	42004003	#N/A	1	10	1	279
30003	43004003	#N/A	1	10	1	349
30003	44004003	#N/A	1	10	1	488
30003	45004003	#N/A	1	10	1	697
30003	41005003	#N/A	1	10	1	209
30003	42005003	#N/A	1	10	1	279
30003	43005003	#N/A	1	10	1	349
30003	44005003	#N/A	1	10	1	488
30003	45005003	#N/A	1	10	1	697
30003	41006103	#N/A	1	10	1	209
30003	42006103	#N/A	1	10	1	279
30003	43006103	#N/A	1	10	1	349
30003	44006103	#N/A	1	10	1	488
30003	45006103	#N/A	1	10	1	697
30003	41006503	#N/A	1	10	1	209
30003	42006503	#N/A	1	10	1	279
30003	43006503	#N/A	1	10	1	349
30003	44006503	#N/A	1	10	1	488
30003	45006503	#N/A	1	10	1	697
30004	41002004	#N/A	1	10	1	213
30004	42002004	#N/A	1	10	1	284
30004	43002004	#N/A	1	10	1	355
30004	44002004	#N/A	1	10	1	496
30004	45002004	#N/A	1	10	1	709
30004	41003004	#N/A	1	10	1	213
30004	42003004	#N/A	1	10	1	284
30004	43003004	#N/A	1	10	1	355
30004	44003004	#N/A	1	10	1	496
30004	45003004	#N/A	1	10	1	709
30004	41004004	#N/A	1	10	1	213
30004	42004004	#N/A	1	10	1	284
30004	43004004	#N/A	1	10	1	355
30004	44004004	#N/A	1	10	1	496
30004	45004004	#N/A	1	10	1	709
30004	41005004	#N/A	1	10	1	213
30004	42005004	#N/A	1	10	1	284
30004	43005004	#N/A	1	10	1	355
30004	44005004	#N/A	1	10	1	496
30004	45005004	#N/A	1	10	1	709
30004	41006104	#N/A	1	10	1	213
30004	42006104	#N/A	1	10	1	284
30004	43006104	#N/A	1	10	1	355
30004	44006104	#N/A	1	10	1	496
30004	45006104	#N/A	1	10	1	709
30004	41006504	#N/A	1	10	1	213
30004	42006504	#N/A	1	10	1	284
30004	43006504	#N/A	1	10	1	355
30004	44006504	#N/A	1	10	1	496
30004	45006504	#N/A	1	10	1	709
30005	41006105	#N/A	1	10	1	217
30005	42006105	#N/A	1	10	1	289
30005	43006105	#N/A	1	10	1	361
30005	44006105	#N/A	1	10	1	505
30005	45006105	#N/A	1	10	1	722
30005	41006505	#N/A	1	10	1	217
30005	42006505	#N/A	1	10	1	289
30005	43006505	#N/A	1	10	1	361
30005	44006505	#N/A	1	10	1	505
30005	45006505	#N/A	1	10	1	722
30005	41102005	普通剑客上衣	1	10	1	217
30005	41202005	神枪手上衣	1	10	1	217
30005	41302005	格斗常服	1	10	1	217
30005	41402005	魔法学者长袍	1	10	1	217
30005	41502005	圣术加持上衣	1	0	1	217
30005	41602005	暗影使徒马甲	1	0	1	217
30005	42102005	#N/A	1	10	1	289
30005	42202005	#N/A	1	10	1	289
30005	42302005	#N/A	1	10	1	289
30005	42402005	#N/A	1	10	1	289
30005	42502005	#N/A	1	0	1	289
30005	42602005	#N/A	1	0	1	289
30005	43102005	#N/A	1	10	1	361
30005	43202005	#N/A	1	10	1	361
30005	43302005	#N/A	1	10	1	361
30005	43402005	#N/A	1	10	1	361
30005	43502005	#N/A	1	0	1	361
30005	43602005	#N/A	1	0	1	361
30005	44102005	#N/A	1	10	1	505
30005	44202005	#N/A	1	10	1	505
30005	44302005	#N/A	1	10	1	505
30005	44402005	#N/A	1	10	1	505
30005	44502005	#N/A	1	0	1	505
30005	44602005	#N/A	1	0	1	505
30005	45102005	#N/A	1	10	1	722
30005	45202005	#N/A	1	10	1	722
30005	45302005	#N/A	1	10	1	722
30005	45402005	#N/A	1	10	1	722
30005	45502005	#N/A	1	0	1	722
30005	45602005	#N/A	1	0	1	722
30005	41103005	#N/A	1	10	1	217
30005	41203005	#N/A	1	10	1	217
30005	41303005	#N/A	1	10	1	217
30005	41403005	#N/A	1	10	1	217
30005	41503005	#N/A	1	0	1	217
30005	41603005	#N/A	1	0	1	217
30005	42103005	#N/A	1	10	1	289
30005	42203005	#N/A	1	10	1	289
30005	42303005	#N/A	1	10	1	289
30005	42403005	#N/A	1	10	1	289
30005	42503005	#N/A	1	0	1	289
30005	42603005	#N/A	1	0	1	289
30005	43103005	#N/A	1	10	1	361
30005	43203005	#N/A	1	10	1	361
30005	43303005	#N/A	1	10	1	361
30005	43403005	#N/A	1	10	1	361
30005	43503005	#N/A	1	0	1	361
30005	43603005	#N/A	1	0	1	361
30005	44103005	#N/A	1	10	1	505
30005	44203005	#N/A	1	10	1	505
30005	44303005	#N/A	1	10	1	505
30005	44403005	#N/A	1	10	1	505
30005	44503005	#N/A	1	0	1	505
30005	44603005	#N/A	1	0	1	505
30005	45103005	#N/A	1	10	1	722
30005	45203005	#N/A	1	10	1	722
30005	45303005	#N/A	1	10	1	722
30005	45403005	#N/A	1	10	1	722
30005	45503005	#N/A	1	0	1	722
30005	45603005	#N/A	1	0	1	722
30005	41104005	#N/A	1	10	1	217
30005	41204005	#N/A	1	10	1	217
30005	41304005	#N/A	1	10	1	217
30005	41404005	#N/A	1	10	1	217
30005	41504005	#N/A	1	0	1	217
30005	41604005	#N/A	1	0	1	217
30005	42104005	#N/A	1	10	1	289
30005	42204005	#N/A	1	10	1	289
30005	42304005	#N/A	1	10	1	289
30005	42404005	#N/A	1	10	1	289
30005	42504005	#N/A	1	0	1	289
30005	42604005	#N/A	1	0	1	289
30005	43104005	#N/A	1	10	1	361
30005	43204005	#N/A	1	10	1	361
30005	43304005	#N/A	1	10	1	361
30005	43404005	#N/A	1	10	1	361
30005	43504005	#N/A	1	0	1	361
30005	43604005	#N/A	1	0	1	361
30005	44104005	#N/A	1	10	1	505
30005	44204005	#N/A	1	10	1	505
30005	44304005	#N/A	1	10	1	505
30005	44404005	#N/A	1	10	1	505
30005	44504005	#N/A	1	0	1	505
30005	44604005	#N/A	1	0	1	505
30005	45104005	#N/A	1	10	1	722
30005	45204005	#N/A	1	10	1	722
30005	45304005	#N/A	1	10	1	722
30005	45404005	#N/A	1	10	1	722
30005	45504005	#N/A	1	0	1	722
30005	45604005	#N/A	1	0	1	722
30005	41105005	#N/A	1	10	1	217
30005	41205005	#N/A	1	10	1	217
30005	41305005	#N/A	1	10	1	217
30005	41405005	#N/A	1	10	1	217
30005	41505005	#N/A	1	0	1	217
30005	41605005	#N/A	1	0	1	217
30005	42105005	#N/A	1	10	1	289
30005	42205005	#N/A	1	10	1	289
30005	42305005	#N/A	1	10	1	289
30005	42405005	#N/A	1	10	1	289
30005	42505005	#N/A	1	0	1	289
30005	42605005	#N/A	1	0	1	289
30005	43105005	#N/A	1	10	1	361
30005	43205005	#N/A	1	10	1	361
30005	43305005	#N/A	1	10	1	361
